ProductKey,Unit Price,Margin,TotalSales
1704,6.99,49.07,44.037
203,799.00,66.86,639.20
1259,39.99,49.01,191.952
89,149.99,66.87,1199.92
2144,149.00,49.02,745.00
2477,210.00,54.01,1417.50
1620,60.99,54.00,609.90
1925,279.99,49.01,1259.955
2182,1650.00,66.86,7425.00
62,181.00,54.01,977.40
491,619.00,66.86,1547.50
1597,57.88,54.00,405.16
199,569.00,54.01,1820.80
960,148.00,54.01,1539.20
456,559.00,54.01,3913.00
1047,338.00,54.01,2704.00
1752,89.00,54.01,436.10
887,50.00,49.02,600.00
1865,1599.90,49.01,1311.918
496,179.00,54.01,1253.00
1878,1989.00,54.01,4475.25
946,148.00,54.01,1036.00
1242,838.00,54.01,5530.80
1159,1520.00,66.86,1976.00
2500,23.72,49.03,170.784
1760,94.80,54.00,568.80
1631,12.66,54.02,65.832
119,119.99,49.02,683.943
1842,2652.00,66.86,15222.48
1142,391.90,54.01,1567.60
1600,57.88,54.00,677.196
2108,508.00,49.01,762.00
440,219.95,49.01,3519.20
663,248.00,66.86,1116.00
1472,239.00,54.01,430.20
307,369.00,54.01,2066.40
460,299.90,49.01,6747.75
1697,5.39,48.97,38.808
2467,30.99,49.01,167.346
115,249.99,66.86,562.4775
1675,6.89,53.99,34.45
1832,2652.00,66.86,1989.00
834,22.90,48.99,309.15
1010,186.90,54.01,2055.90
2168,149.00,49.02,558.75
2373,299.99,49.01,1967.9344
373,326.00,49.01,1630.00
1346,23.00,54.00,128.80
1794,43.00,49.02,77.40
1840,1599.00,49.01,7995.00
1042,198.00,54.01,316.80
2482,350.00,54.01,1312.50
8,59.99,49.02,599.90
231,569.00,54.01,2560.50
803,17.90,48.99,313.25
421,469.00,54.01,2345.00
1741,28.00,49.00,151.20
1578,219.00,66.86,2847.00
2117,745.99,54.01,1678.4775
756,29.90,54.01,478.40
2491,24.99,49.01,124.95
1985,179.99,54.01,442.7754
794,11.90,48.99,11.90
1769,34.00,54.00,91.80
35,95.95,49.01,95.95
1775,43.00,49.02,38.70
1176,1000.00,66.86,8800.00
919,0.95,49.47,15.20
2080,199.99,54.01,1619.919
938,99.00,49.02,99.00
1727,56.00,54.01,201.60
1505,230.00,54.01,1656.00
1436,258.00,54.01,928.80
128,143.40,49.01,258.12
659,118.00,54.01,1652.00
1290,366.55,66.86,2859.09
487,59.00,49.01,944.00
723,102.00,49.01,408.00
2486,400.00,54.01,1200.00
1227,988.00,66.86,8892.00
1697,5.39,48.97,15.092
1405,35.99,54.01,352.702
305,329.00,54.01,658.00
1532,280.00,54.01,840.00
1406,14.19,49.04,70.95
2514,129.99,66.86,181.986
2190,635.99,66.86,1430.9775
1723,56.00,49.01,56.00
1175,410.00,49.01,1640.00
4,21.57,49.00,135.891
1731,72.45,54.00,101.43
321,329.00,54.01,937.65
1176,1000.00,66.86,7800.00
2014,199.99,54.01,179.991
1950,129.99,49.01,818.937
1075,338.00,54.01,1859.00
821,29.90,54.01,358.80
2292,79.95,49.01,359.775
609,139.00,49.01,834.00
1195,655.00,54.01,1441.00
1699,6.88,54.06,27.52
430,269.95,49.01,4724.125
2188,445.00,54.01,2554.30
566,999.00,54.01,2997.00
2507,4.74,48.94,46.452
145,2899.99,66.86,13774.9525
1704,6.99,49.07,6.291
2155,163.00,49.01,146.70
2214,635.99,66.86,1564.5354
1739,28.00,49.00,98.00
2248,268.50,54.01,1541.19
1244,178.00,49.01,712.00
772,11.90,48.99,29.75
1861,999.90,49.01,8199.18
1004,188.00,54.01,1447.60
1759,104.89,66.87,94.401
1750,109.00,66.87,490.50
655,160.00,54.01,3600.00
1319,22.99,54.02,68.97
62,181.00,54.01,135.75
2078,94.99,49.01,189.98
1711,70.13,54.01,315.585
1052,627.00,66.86,6019.20
1211,850.00,54.01,8160.00
398,382.95,49.01,1914.75
1382,9.99,49.04,79.92
663,248.00,66.86,620.00
1007,281.00,49.01,1798.40
2444,4.99,49.09,16.3672
1860,1599.90,49.01,12799.20
1858,1989.90,54.01,16118.19
728,196.00,54.01,1470.00
2080,199.99,54.01,449.9775
1082,304.00,54.01,3161.60
1050,312.00,54.01,624.00
2334,635.99,66.86,635.99
2042,94.99,49.01,598.437
373,326.00,49.01,2445.00
2099,257.50,49.01,1158.75
1987,99.99,49.01,719.928
1234,856.00,54.01,8902.40
658,209.00,66.86,313.50
2065,99.99,49.01,799.92
85,99.99,54.01,327.9672
612,2499.00,66.86,24990.00
326,299.00,49.01,2990.00
1058,312.00,54.01,811.20
1235,838.00,54.01,5866.00
1886,999.00,49.01,7192.80
1449,300.00,54.01,3840.00
231,569.00,54.01,2276.00
201,699.00,54.01,2796.00
234,689.00,54.01,4960.80
1463,293.00,54.01,1758.00
935,79.00,54.01,592.50
2451,29.99,49.01,122.959
829,39.90,66.86,359.10
120,119.99,49.02,569.9525
1939,3199.99,66.86,11999.9625
1221,482.00,49.01,3374.00
1238,168.00,49.01,1092.00
1180,1600.00,66.86,5280.00
537,129.00,49.01,1935.00
2122,1650.00,66.86,2475.00
2089,257.50,49.01,1478.05
212,269.90,49.01,256.405
825,13.90,48.99,97.30
1793,43.00,49.02,215.00
1784,43.00,49.02,172.00
661,228.00,66.86,2394.00
564,2499.00,66.86,18742.50
994,184.50,54.01,959.40
682,136.00,54.01,952.00
1371,32.99,54.01,46.186
1706,8.88,54.05,71.928
254,329.00,49.01,3125.50
2115,877.50,54.01,658.125
660,159.00,54.01,318.00
1482,239.00,54.01,430.20
2175,129.90,49.01,213.036
403,699.00,54.01,4194.00
778,12.95,49.03,51.80
2018,94.99,49.01,341.964
1451,268.00,54.01,964.80
1949,279.99,49.01,2799.90
1142,391.90,54.01,3056.82
1277,52.13,49.01,516.087
143,299.99,49.01,2564.9145
566,999.00,54.01,999.00
252,360.00,49.01,324.00
1711,70.13,54.01,568.053
1194,633.00,54.01,6330.00
1860,1599.90,49.01,3599.775
1210,860.00,54.01,9632.00
1313,205.00,54.01,1230.00
1340,14.19,49.04,39.732
1217,556.00,54.01,3669.60
22,134.00,54.01,723.60
1315,205.00,54.01,615.00
2073,665.94,66.86,2397.384
1267,49.96,49.01,384.692
4,21.57,49.00,53.0622
1704,6.99,49.07,6.99
404,1299.00,66.86,11691.00
1252,59.99,49.02,329.945
1381,22.99,54.02,45.98
375,699.00,54.01,8737.50
1053,588.00,66.86,5821.20
2029,99.99,49.01,491.9508
371,599.00,54.01,6289.50
1329,16.99,54.03,27.184
608,190.00,66.86,2565.00
185,169.00,66.86,456.30
1697,5.39,48.97,22.638
1852,2652.90,66.86,19578.402
495,139.00,49.01,834.00
275,199.00,49.01,1194.00
1507,267.00,54.01,3738.00
308,500.00,54.01,400.00
156,469.97,54.01,2960.811
2034,139.99,49.01,279.98
1575,60.99,54.00,243.96
102,115.00,54.01,460.00
2493,24.99,49.01,249.90
2139,129.90,49.01,350.73
1279,14.99,49.03,32.978
140,499.99,54.01,1349.973
302,999.00,66.86,4795.20
1868,1989.00,54.01,8154.90
1274,52.13,49.01,312.78
1702,16.99,66.86,47.572
1954,299.99,49.01,1475.9508
1540,380.00,66.86,6080.00
1215,160.00,49.01,480.00
2158,1650.00,66.86,9900.00
236,1109.00,66.86,7374.85
223,579.00,54.01,3126.60
1372,35.99,54.01,359.90
1310,28.00,49.00,123.20
1401,40.19,54.01,64.304
2132,149.00,49.02,134.10
1739,28.00,49.00,176.40
1034,290.00,66.86,2320.00
1883,1989.00,54.01,8950.50
2480,350.00,54.01,700.00
2120,149.00,49.02,488.72
1004,188.00,54.01,1861.20
875,129.95,66.86,129.95
1008,184.50,54.01,295.20
1544,238.00,54.01,3427.20
690,228.00,66.86,3078.00
1760,94.80,54.00,132.72
1770,34.00,49.02,61.20
1655,289.99,66.86,1449.95
1401,40.19,54.01,200.95
1140,480.50,66.86,1537.60
234,689.00,54.01,3100.50
240,299.00,49.01,2556.45
347,586.00,54.01,7325.00
1265,69.99,49.02,629.91
1368,40.19,54.01,144.684
1493,269.00,54.01,1936.80
1231,1500.00,66.86,4500.00
1084,646.00,66.86,5168.00
797,33.90,66.87,50.85
2303,339.00,54.01,2135.70
39,299.23,66.86,736.1058
181,129.00,54.01,903.00
2513,129.99,66.86,727.944
482,179.00,54.01,895.00
2314,119.99,49.02,119.99
1259,39.99,49.01,511.872
393,599.00,54.01,9584.00
932,55.00,49.01,385.00
1773,43.00,49.02,30.10
1114,334.00,54.01,3340.00
64,181.00,54.01,296.84
239,579.00,54.01,1852.80
1500,129.00,49.01,1032.00
1342,42.00,66.85,126.00
105,115.00,54.01,1035.00
673,79.00,49.01,316.00
241,329.00,49.01,592.20
1494,208.00,54.01,1497.60
955,196.90,54.01,1535.82
124,279.99,54.01,2799.90
2018,94.99,49.01,512.946
2275,101.99,49.01,535.4475
2188,445.00,54.01,2189.40
1269,49.96,49.01,559.552
974,148.00,54.01,1184.00
34,95.95,49.01,172.71
972,129.00,54.01,1032.00
173,89.90,49.02,899.00
237,599.00,54.01,1617.30
1600,57.88,54.00,405.16
2494,2.94,48.97,8.232
1023,188.50,54.01,1451.45
1852,2652.90,66.86,10876.89
1939,3199.99,66.86,20991.9344
860,29.95,54.02,269.55
1038,186.90,54.01,205.59
657,149.00,54.01,2682.00
2494,2.94,48.97,17.64
1022,184.50,54.01,239.85
2253,29.99,49.01,22.4925
1152,1000.00,66.86,9600.00
1245,168.00,49.01,1478.40
278,360.00,49.01,576.00
2265,229.99,54.01,344.985
437,499.90,49.01,8998.20
1504,208.00,54.01,624.00
2244,79.95,49.01,287.82
1802,32.00,49.03,67.20
1771,34.00,49.02,95.20
2027,179.99,54.01,674.9625
1574,59.99,54.00,107.982
1801,32.00,49.03,134.40
1514,208.00,54.01,582.40
2203,101.99,49.01,550.746
275,199.00,49.01,358.20
561,139.00,49.01,2432.50
47,149.95,49.01,112.4625
1497,267.00,54.01,373.80
948,188.00,54.01,1880.00
1742,28.00,49.00,84.00
1368,40.19,54.01,281.33
1091,358.00,54.01,5728.00
1498,300.00,54.01,2940.00
1291,366.55,66.86,2822.435
2263,339.00,54.01,508.50
1253,19.99,49.02,179.91
175,116.90,54.01,841.68
26,199.90,54.01,799.60
2413,36.83,49.00,132.588
424,269.95,49.01,539.90
1795,43.00,49.02,90.30
166,119.00,54.01,535.50
1781,43.00,49.02,301.00
2094,257.50,49.01,1351.875
1054,312.00,54.01,4492.80
2231,339.00,54.01,915.30
183,109.00,54.00,218.00
1718,70.13,54.01,196.364
2497,9.99,49.04,161.838
1839,1818.00,54.01,1818.00
1042,198.00,54.01,1524.60
415,326.00,49.01,3912.00
1055,338.00,54.01,540.80
949,268.00,66.86,1286.40
1325,39.99,54.01,447.888
2251,101.99,49.01,917.91
2124,445.00,54.01,667.50
1020,290.00,66.86,2639.00
821,29.90,54.01,89.70
54,296.00,66.86,2960.00
831,19.90,48.99,238.80
1946,899.00,54.01,8990.00
609,139.00,49.01,1946.00
370,382.95,49.01,1723.275
164,1592.20,66.86,12100.72
124,279.99,54.01,1763.937
1498,300.00,54.01,1200.00
2335,339.00,54.01,2135.70
1728,79.80,54.01,558.60
2041,99.99,49.01,359.964
67,25.69,49.00,161.847
624,699.00,54.01,8388.00
698,188.00,54.01,1128.00
479,259.00,54.01,388.50
1623,219.00,66.86,1992.90
172,169.00,66.86,1352.00
1663,6.89,53.99,55.809
537,129.00,49.01,258.00
2348,635.99,66.86,5723.91
333,319.00,49.01,2727.45
1254,19.99,49.02,31.984
127,143.40,49.01,681.15
2218,119.99,49.02,1079.91
255,889.00,66.86,1600.20
2089,257.50,49.01,422.30
2235,101.99,49.01,229.4775
613,699.00,54.01,17475.00
1975,3199.99,66.86,5759.982
1351,16.99,49.02,30.582
2464,30.00,49.03,45.00
2502,9.99,49.04,53.946
1083,358.00,54.01,1145.60
1461,308.00,54.01,492.80
1732,72.45,54.00,152.145
1980,129.99,49.01,129.99
1366,32.99,54.01,369.488
1933,3199.99,66.86,28799.91
1286,77.99,49.01,1247.84
159,1099.99,54.01,6599.94
2373,299.99,49.01,2999.90
43,232.00,54.01,348.00
1059,338.00,54.01,3785.60
2285,29.99,49.01,24.5918
643,169.00,54.01,760.50
143,299.99,49.01,539.982
684,160.00,54.01,960.00
1194,633.00,54.01,1899.00
1660,289.99,66.86,2638.909
37,299.23,66.86,1122.1125
1565,255.00,54.01,1785.00
659,118.00,54.01,1593.00
1953,493.00,54.01,404.26
1192,600.00,54.01,960.00
1315,205.00,54.01,1332.50
2147,745.99,54.01,5035.4325
425,369.00,49.01,1476.00
1869,1818.00,54.01,18180.00
511,99.00,49.02,1237.50
2289,229.99,54.01,1379.94
1774,43.00,49.02,348.30
1293,595.00,66.86,1785.00
2035,99.99,49.01,539.946
717,118.00,54.01,1770.00
2121,129.90,49.01,106.518
2389,109.99,49.01,360.7672
1299,25.00,54.00,360.00
1907,279.99,49.01,1147.959
946,148.00,54.01,488.40
1250,59.99,49.02,155.974
1008,184.50,54.01,2361.60
33,255.00,66.86,765.00
1697,5.39,48.97,21.56
2062,199.99,54.01,999.95
1207,1520.00,66.86,5016.00
154,469.97,54.01,3125.3005
183,109.00,54.00,174.40
1513,269.00,54.01,860.80
998,198.00,54.01,1386.00
391,699.00,54.01,11184.00
1183,1520.00,66.86,15048.00
2040,139.99,49.01,629.955
1247,49.99,49.00,64.987
2441,9.99,49.04,44.955
139,499.99,54.01,4274.9145
1950,129.99,49.01,467.964
2023,99.99,49.01,737.9262
1027,231.00,66.87,3003.00
666,163.00,54.01,733.50
588,2499.00,66.86,56227.50
2030,94.99,49.01,94.99
431,369.00,49.01,1476.00
1148,422.00,49.01,2110.00
416,969.00,66.86,5814.00
299,199.00,49.01,189.05
111,249.99,66.86,449.982
218,689.00,54.01,4823.00
1237,178.00,49.01,1708.80
1116,645.00,66.86,1290.00
419,369.00,49.01,2952.00
1840,1599.00,49.01,1439.10
2490,14.99,49.03,143.904
1979,279.99,49.01,2295.918
1957,3199.99,66.86,9599.97
750,9.50,54.00,95.00
248,399.00,54.01,1276.80
333,319.00,49.01,1914.00
2061,665.94,66.86,4914.6372
1302,95.00,54.01,418.00
1549,389.00,66.86,3267.60
1286,77.99,49.01,709.709
125,143.40,49.01,573.60
231,569.00,54.01,1621.65
2200,268.50,54.01,2148.00
127,143.40,49.01,917.76
1430,299.00,54.01,897.00
1301,95.00,54.01,627.00
913,95.90,54.01,143.85
336,699.00,54.01,6291.00
300,219.00,49.01,1379.70
807,11.90,48.99,160.65
1023,188.50,54.01,2111.20
2387,299.99,49.01,1499.95
663,248.00,66.86,744.00
2023,99.99,49.01,699.93
1007,281.00,49.01,2922.40
689,159.00,54.01,3975.00
1300,95.00,54.01,123.50
294,299.00,49.01,1614.60
2306,119.99,49.02,1079.91
1980,129.99,49.01,487.4625
211,639.00,54.01,1214.10
57,156.00,49.01,561.60
2467,30.99,49.01,61.98
1874,1818.00,54.01,10908.00
1778,43.00,49.02,309.60
1285,24.99,49.01,224.91
2049,665.94,66.86,546.0708
1182,1560.00,66.86,6084.00
2338,119.99,49.02,688.7426
1441,200.00,54.01,2560.00
27,199.90,54.01,1619.19
1568,280.00,54.01,2352.00
1127,328.00,54.01,852.80
1061,588.00,66.86,2822.40
221,599.00,54.01,1437.60
1523,299.00,54.01,2870.40
463,619.00,66.86,10832.50
2445,4.99,49.09,9.98
2003,179.99,54.01,323.982
1199,410.00,49.01,410.00
143,299.99,49.01,1139.962
1610,289.99,66.86,869.97
1708,70.13,54.01,315.585
1876,999.00,49.01,5394.60
2074,199.99,54.01,719.964
1523,299.00,54.01,418.60
300,219.00,49.01,624.15
654,129.00,54.01,2322.00
1842,2652.00,66.86,2386.80
1605,289.99,66.86,347.988
2351,399.99,54.01,2099.9475
1357,38.99,54.01,421.092
1510,129.00,49.01,1032.00
5,21.57,49.00,35.3748
2086,877.50,54.01,1974.375
981,188.50,54.01,2205.45
770,52.90,49.01,952.20
625,999.00,54.01,22477.50
1709,70.13,54.01,189.351
144,299.99,49.01,269.991
2391,459.99,54.01,1034.9775
947,165.00,54.01,1848.00
2175,129.90,49.01,116.91
404,1299.00,66.86,3247.50
1316,9.99,49.04,179.82
1367,35.99,54.01,215.94
1751,109.00,66.87,545.00
1020,290.00,66.86,1131.00
2344,268.50,54.01,440.34
1054,312.00,54.01,405.60
2297,229.99,54.01,344.985
1597,57.88,54.00,677.196
980,184.50,54.01,2398.50
2387,299.99,49.01,899.97
1393,46.99,66.86,469.90
1302,95.00,54.01,741.00
331,199.00,49.01,189.05
1893,1989.00,54.01,12530.70
2263,339.00,54.01,1389.90
2509,4.06,49.01,65.772
309,499.00,54.01,474.05
1455,290.00,54.01,1044.00
1331,26.99,54.02,113.358
322,369.00,54.01,664.20
1475,230.00,54.01,1380.00
1749,109.00,66.87,381.50
2022,139.99,49.01,125.991
1645,57.88,54.00,69.456
1143,328.00,54.01,4198.40
1200,1000.00,66.86,3300.00
2262,635.99,66.86,3434.346
356,456.90,54.01,6168.15
715,149.00,54.01,298.00
1542,330.00,54.01,990.00
1623,219.00,66.86,1752.00
1754,89.00,54.01,720.90
1512,239.00,54.01,2294.40
2207,339.00,54.01,254.25
387,699.00,54.01,1398.00
468,179.00,54.01,805.50
83,99.99,54.01,449.955
959,200.00,66.87,1100.00
908,102.00,49.01,1224.00
1950,129.99,49.01,233.982
1096,632.00,66.86,5751.20
1408,529.00,66.86,7617.60
1307,68.00,54.01,544.00
1979,279.99,49.01,1259.955
1126,332.00,54.01,3187.20
754,29.90,49.03,239.20
2398,459.99,54.01,3017.5344
191,66.00,49.01,594.00
689,159.00,54.01,2544.00
2007,665.94,66.86,2497.275
966,184.50,54.01,1420.65
1488,300.00,54.01,1200.00
478,679.00,66.86,5092.50
739,236.00,66.86,2360.00
1716,70.13,54.01,140.26
151,1184.97,66.86,8294.79
663,248.00,66.86,992.00
359,368.00,49.01,4600.00
2369,635.99,66.86,1144.782
250,529.00,54.01,4522.95
2217,229.99,54.01,827.964
804,22.90,48.99,286.25
1188,180.00,49.01,576.00
796,16.90,48.99,16.90
1513,269.00,54.01,1452.60
894,59.99,49.02,449.925
1081,568.00,66.86,908.80
2312,268.50,54.01,1879.50
1595,22.89,66.88,208.299
2250,119.99,49.02,1079.91
1444,230.00,54.01,1288.00
2512,129.99,66.86,1871.856
2461,215.62,66.86,1414.4672
340,819.00,54.01,819.00
299,199.00,49.01,1592.00
1092,673.00,66.86,2624.70
2204,79.95,49.01,359.775
570,299.00,66.86,598.00
135,349.95,54.01,1399.80
1876,999.00,49.01,5734.26
2139,129.90,49.01,935.28
2036,94.99,49.01,233.6754
1809,32.00,49.03,224.00
1334,35.99,54.01,302.316
2463,30.00,49.03,135.00
1337,47.44,54.00,341.568
515,59.00,49.01,826.00
183,109.00,54.00,931.95
1075,338.00,54.01,3042.00
733,158.00,54.01,1580.00
1111,328.00,54.01,3411.20
2107,791.00,54.01,6328.00
64,181.00,54.01,325.80
2377,459.99,54.01,344.9925
1938,129.99,49.01,649.95
1119,328.00,54.01,2558.40
2138,149.00,49.02,298.00
2499,23.72,49.03,237.20
1073,588.00,66.86,1528.80
1909,3199.99,66.86,18367.9426
3,14.52,49.03,145.20
1515,230.00,54.01,1288.00
460,299.90,49.01,4498.50
2181,129.90,49.01,639.108
2415,36.83,49.00,73.66
75,37.95,54.01,102.465
513,99.00,49.02,693.00
1681,6.89,53.99,6.201
1549,389.00,66.86,1244.80
2396,109.99,49.01,247.4775
103,115.00,54.01,188.60
1629,9.99,49.04,44.955
1029,200.00,66.87,1280.00
481,139.00,54.01,625.50
130,200.00,49.01,570.00
1243,188.00,49.01,601.60
2344,268.50,54.01,1879.50
2080,199.99,54.01,299.985
691,236.00,66.86,3304.00
692,248.00,66.86,3720.00
2411,29.99,49.01,59.98
2270,635.99,66.86,1717.173
1992,139.99,49.01,688.7508
152,1184.97,66.86,7880.0505
1224,1030.00,66.86,10300.00
2450,14.99,49.03,134.91
1407,16.00,49.00,230.40
2355,635.99,66.86,3434.346
84,99.99,54.01,999.90
175,116.90,54.01,526.05
2025,665.94,66.86,2184.2832
2308,79.95,49.01,419.7375
1699,6.88,54.06,68.80
2022,139.99,49.01,1007.928
733,158.00,54.01,395.00
632,139.00,49.01,139.00
269,409.00,49.01,818.00
353,384.90,49.01,6735.75
1992,139.99,49.01,1119.92
1975,3199.99,66.86,23039.928
1224,1030.00,66.86,4944.00
1279,14.99,49.03,194.87
1774,43.00,49.02,43.00
2477,210.00,54.01,210.00
893,59.99,49.02,299.95
1938,129.99,49.01,532.959
560,190.00,54.01,2660.00
1104,427.00,66.86,1708.00
789,29.90,49.03,269.10
982,186.90,54.01,186.90
43,232.00,54.01,1712.16
1416,308.00,54.01,1971.20
1768,34.00,54.00,272.00
909,102.00,49.01,1071.00
1031,165.00,54.01,528.00
1067,338.00,54.01,1757.60
287,399.00,54.01,1276.80
297,269.00,49.01,2178.90
2118,445.00,54.01,3649.00
783,13.50,49.03,67.50
528,819.00,66.86,14332.50
1292,366.55,66.86,3518.88
189,126.90,54.01,126.90
1949,279.99,49.01,1763.937
1397,26.99,54.02,242.91
9,59.99,49.02,344.3426
2160,445.00,54.01,1335.00
2431,29.09,49.02,116.36
1133,436.20,66.86,4536.48
132,200.00,49.01,950.00
108,132.99,54.01,199.485
613,699.00,54.01,3145.50
503,819.00,66.86,10237.50
718,159.00,54.01,3975.00
359,368.00,49.01,368.00
1911,493.00,54.01,3549.60
493,259.00,54.01,6475.00
667,190.00,54.01,380.00
1290,366.55,66.86,403.205
706,79.00,49.01,592.50
1938,129.99,49.01,292.4775
3,14.52,49.03,26.136
1094,332.00,54.01,3187.20
213,299.90,49.01,2699.10
1445,268.00,54.01,482.40
1051,338.00,54.01,2028.00
154,469.97,54.01,751.952
1158,1560.00,66.86,3120.00
2422,25.99,49.01,129.95
1347,21.00,54.00,75.60
1058,312.00,54.01,3650.40
1603,109.99,49.01,285.974
2194,119.99,49.02,359.97
1899,493.00,54.01,3697.50
1507,267.00,54.01,961.20
1917,493.00,54.01,1617.04
1908,129.99,49.01,259.98
21,134.00,54.01,241.20
223,579.00,54.01,1650.15
1339,35.99,54.01,352.702
2512,129.99,66.86,1637.874
1086,304.00,54.01,3009.60
699,196.00,54.01,490.00
2031,665.94,66.86,998.91
1706,8.88,54.05,26.64
2150,149.00,49.02,782.25
181,129.00,54.01,245.10
842,26.90,49.03,188.30
1989,665.94,66.86,1638.2124
720,236.00,66.86,4248.00
216,549.00,54.01,3074.40
242,889.00,66.86,3200.40
1825,32.00,49.03,32.00
1307,68.00,54.01,870.40
1581,219.00,66.86,1051.20
724,163.00,54.01,489.00
1958,899.00,54.01,737.18
1463,293.00,54.01,527.40
560,190.00,54.01,475.00
1476,288.00,54.01,1152.00
151,1184.97,66.86,2369.94
1157,1580.00,66.86,11060.00
1697,5.39,48.97,37.73
1225,1000.00,66.86,8000.00
325,499.00,54.01,898.20
548,190.00,54.01,855.00
112,249.99,66.86,562.4775
1193,566.00,54.01,6622.20
973,200.00,66.87,1200.00
1123,328.00,54.01,2525.60
1997,179.99,54.01,971.946
1569,299.00,54.01,478.40
1033,268.00,66.86,3135.60
1456,301.00,54.01,4816.00
906,75.99,49.01,1367.82
199,569.00,54.01,3414.00
1163,850.00,54.01,3315.00
2514,129.99,66.86,1247.904
884,150.00,66.86,1200.00
1401,40.19,54.01,506.394
1361,49.99,66.87,499.90
1082,304.00,54.01,2736.00
1375,42.00,66.85,470.40
1985,179.99,54.01,647.964
2204,79.95,49.01,65.559
2173,163.00,49.01,534.64
1255,19.99,49.02,223.888
173,89.90,49.02,179.80
2168,149.00,49.02,1192.00
1618,58.99,54.00,53.091
1962,129.99,49.01,746.1426
1300,95.00,54.01,617.50
2504,9.99,49.04,13.986
1225,1000.00,66.86,5000.00
1524,330.00,54.01,660.00
1505,230.00,54.01,1288.00
1709,70.13,54.01,701.30
1501,229.00,54.01,961.80
235,799.00,66.86,7191.00
972,129.00,54.01,825.60
1338,32.99,54.01,475.056
2109,257.50,49.01,1622.25
1336,43.81,54.00,420.576
1328,49.99,66.87,49.99
1700,8.88,54.05,62.16
1141,436.20,66.86,1134.12
988,148.00,54.01,592.00
1373,14.19,49.04,178.794
508,279.00,54.01,2511.00
1370,47.44,54.00,768.528
2380,299.99,49.01,224.9925
175,116.90,54.01,93.52
2266,119.99,49.02,431.964
1947,493.00,54.01,369.75
2115,877.50,54.01,1974.375
1305,68.00,54.01,1088.00
802,15.50,49.03,62.00
1445,268.00,54.01,2251.20
323,369.00,54.01,2103.30
309,499.00,54.01,2395.20
1145,566.00,54.01,4414.80
1905,493.00,54.01,3451.00
1229,1560.00,66.86,2496.00
1146,633.00,54.01,8102.40
